stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopArea:DUA8739305,"CHAMP DE MARS TOUR EIFFEL",,48.8572,2.293234,,,1,
StopArea:DUA8739304,"PONT DE L'ALMA",,48.863209,2.301943,,,1,
StopArea:DUA8739303,"INVALIDES",,48.862752,2.314268,,,1,
StopArea:DUA8754730,"MUSEE D'ORSAY",,48.860751,2.325874,,,1,
StopArea:DUA8778543,"SAINT-MICHEL NOTRE DAME",,48.85333,2.344858,,,1,
StopArea:DUA8754702,"GARE DE PARIS AUSTERLITZ",,48.843609,2.364595,,,1,
StopArea:DUA8732832,"Bibliothèque François Mitterrand",,48.829933,2.376836,,,1,
StopArea:DUA8754530,"IVRY SUR SEINE",,48.814431,2.391022,,,1,
StopArea:DUA8754528,"CHOISY LE ROI",,48.764531,2.410499,,,1,
StopArea:DUA8754017,"DOURDAN LA FORET",,48.535528,1.995899,,,1,
StopArea:DUA8727617,"SAINT-GRATIEN",,48.964313,2.284839,,,1,
StopArea:DUA8727120,"GENNEVILLIERS",,48.933396,2.307046,,,1,
StopArea:DUA8727214,"LES GRESILLONS",,48.920452,2.315496,,,1,
StopArea:DUA8727124,"SAINT-OUEN",,48.904781,2.321737,,,1,
StopArea:DUA8711127,"Porte de Clichy",,48.89456,2.313522,,,1,
StopArea:DUA8738101,"PEREIRE LEVALLOIS",,48.886798,2.29618,,,1,
StopArea:DUA8738102,"NEUILLY PORTE MAILLOT - Palais des Congrès",,48.87769,2.282718,,,1,
StopArea:DUA8738103,"AVENUE FOCH",,48.870974,2.275575,,,1,
StopArea:DUA8738104,"AVENUE HENRI MARTIN",,48.864838,2.272332,,,1,
StopArea:DUA8754318,"BOULAINVILLIERS",,48.857307,2.274935,,,1,
StopArea:DUA8754320,"AVENUE DU PRESIDENT KENNEDY",,48.853224,2.279924,,,1,
StopArea:DUA8754529,"VITRY SUR SEINE",,48.799425,2.40161,,,1,
StopArea:DUA8749210,"LES ARDOINES",,48.782795,2.408615,,,1,
StopArea:DUA8754622,"LES SAULES",,48.745971,2.417024,,,1,
StopArea:DUA8754620,"ORLY VILLE",,48.74243,2.401992,,,1,
StopArea:DUA8754619,"PONT DE RUNGIS - Aéroport d'Orly",,48.748073,2.371809,,,1,
StopArea:DUA8754523,"SAVIGNY SUR ORGE",,48.675915,2.351292,,,1,
StopArea:DUA8754522,"EPINAY SUR ORGE",,48.669748,2.332142,,,1,
StopArea:DUA8754521,"SAINTE-GENEVIEVE DES BOIS",,48.653153,2.313495,,,1,
StopArea:DUA8754520,"SAINT-MICHEL SUR ORGE",,48.635804,2.306789,,,1,
StopArea:DUA8754527,"VILLENEUVE LE ROI",,48.739848,2.425532,,,1,
StopArea:DUA8754526,"ABLON",,48.725154,2.419139,,,1,
StopArea:DUA8754525,"ATHIS MONS",,48.713398,2.403611,,,1,
StopArea:DUA8754629,"RUNGIS LA FRATERNELLE",,48.741099,2.352805,,,1,
StopArea:DUA8754631,"CHEMIN D'ANTONY",,48.748048,2.312503,,,1,
StopArea:DUA8738328,"MASSY VERRIERES",,48.734631,2.273229,,,1,
StopArea:DUA8739357,"MASSY PALAISEAU",,48.724289,2.258214,,,1,
StopArea:DUA8739365,"PETIT VAUX",,48.676082,2.333789,,,1,
StopArea:DUA8739364,"GRAVIGNY BALIZY",,48.685128,2.31734,,,1,
StopArea:DUA8739363,"CHILLY MAZARIN",,48.700105,2.307514,,,1,
StopArea:DUA8739361,"LONGJUMEAU",,48.702381,2.295167,,,1,
StopArea:DUA8754518,"MAROLLES EN HUREPOIX",,48.565367,2.290629,,,1,
StopArea:DUA8754517,"BOURAY",,48.533283,2.290668,,,1,
StopArea:DUA8754516,"LARDY",,48.520706,2.255444,,,1,
StopArea:DUA8754515,"CHAMARANDE",,48.514714,2.21624,,,1,
StopArea:DUA8754514,"ETRECHY",,48.493619,2.194201,,,1,
StopArea:DUA8754513,"ETAMPES",,48.436581,2.159811,,,1,
StopArea:DUA8754535,"SAINT-MARTIN D'ETAMPES",,48.42785,2.145195,,,1,
StopArea:DUA8739356,"IGNY",,48.74004,2.230823,,,1,
StopArea:DUA8739354,"BIEVRES",,48.751487,2.215403,,,1,
StopArea:DUA8739353,"VAUBOYEN",,48.758635,2.191528,,,1,
StopArea:DUA8739351,"JOUY EN JOSAS",,48.764828,2.163741,,,1,
StopArea:DUA8739350,"PETIT JOUY LES LOGES",,48.770423,2.146627,,,1,
StopArea:DUA8727608,"MONTIGNY BEAUCHAMP",,49.007588,2.197832,,,1,
StopArea:DUA8727607,"FRANCONVILLE LE PLESSIS BOUCHARD",,48.993506,2.234828,,,1,
StopArea:DUA8727606,"CERNAY",,48.985151,2.257069,,,1,
StopArea:DUA8727610,"GARE DE ST OUEN L'AUMONE",,49.04544,2.106192,,,1,
StopArea:DUA8733798,"GARE DE ST OUEN L'AUMONE LIESSE",,49.0338,2.128001,,,1,
StopArea:DUA8727609,"PIERRELAYE",,49.019389,2.153698,,,1,
StopArea:DUA8739315,"GARE DE VERSAILLES RIVE GAUCHE CHATEAU DE VERSAILLES",,48.800418,2.12832,,,1,
StopArea:DUA8739316,"PORCHEFONTAINE",,48.797142,2.153554,,,1,
StopArea:DUA8711369,"ROSNY BOIS PERRIER",,48.883051,2.482728,,,1,
StopArea:DUA8711370,"ROSNY SOUS BOIS",,48.869917,2.485501,,,1,
StopArea:DUA8711374,"NOGENT LE PERREUX",,48.839033,2.494142,,,1,
StopArea:DUA8711377,"LES BOULLEREAUX CHAMPIGNY",,48.826135,2.510048,,,1,
StopArea:DUA8711379,"VILLIERS SUR MARNE PLESSIS TREVISE",,48.82346,2.542732,,,1,
StopArea:DUA8711380,"LES YVRIS NOISY LE GRAND",,48.823403,2.579905,,,1,
StopArea:DUA8711604,"EMERAINVILLE PONTAULT COMBAULT",,48.805303,2.619383,,,1,
StopArea:DUA8711603,"ROISSY EN BRIE",,48.794971,2.649911,,,1,
StopArea:DUA8711602,"OZOIR LA FERRIERE",,48.770346,2.689994,,,1,
StopArea:DUA8711601,"GRETZ ARMAINVILLIERS",,48.74567,2.728741,,,1,
StopArea:DUA8728189,"HAUSSMANN SAINT-LAZARE",,48.875284,2.324906,,,1,
StopArea:DUA8728187,"MAGENTA",,48.881803,2.358746,,,1,
StopArea:DUA8727147,"LE BLANC MESNIL",,48.932593,2.477254,,,1,
StopArea:DUA8727140,"DRANCY",,48.932893,2.455185,,,1,
StopArea:DUA8727130,"LA COURNEUVE AUBERVILLIERS",,48.924112,2.385144,,,1,
StopArea:DUA8716479,"LA PLAINE STADE DE FRANCE - Saint-Denis Aubervilliers",,48.918518,2.361988,,,1,
StopArea:DUA8775861,"LUXEMBOURG",,48.846631,2.340426,,,1,
StopArea:DUA8775862,"PORT ROYAL",,48.839813,2.337411,,,1,
StopArea:DUA8775863,"DENFERT ROCHEREAU",,48.834109,2.332613,,,1,
StopArea:DUA8775864,"CITE UNIVERSITAIRE",,48.82109,2.338978,,,1,
StopArea:DUA8775865,"GENTILLY",,48.815107,2.340938,,,1,
StopArea:DUA8775866,"LAPLACE",,48.808071,2.334528,,,1,
StopArea:DUA8775867,"ARCUEIL CACHAN",,48.798114,2.328476,,,1,
StopArea:DUA8775868,"BAGNEUX",,48.793192,2.321611,,,1,
StopArea:DUA8775869,"BOURG LA REINE",,48.780003,2.312819,,,1,
StopArea:DUA8775870,"SCEAUX",,48.781357,2.297648,,,1,
StopArea:DUA8775871,"FONTENAY AUX ROSES",,48.787882,2.293115,,,1,
StopArea:DUA8775872,"ROBINSON",,48.779898,2.281636,,,1,
StopArea:DUA8775874,"LA CROIX DE BERNY",,48.762353,2.303903,,,1,
StopArea:DUA8775875,"ANTONY",,48.754712,2.301724,,,1,
StopArea:DUA8775880,"PALAISEAU",,48.716624,2.247929,,,1,
StopArea:DUA8775881,"PALAISEAU VILLEBON",,48.707125,2.237934,,,1,
StopArea:DUA8775882,"LOZERE",,48.705901,2.211915,,,1,
StopArea:DUA8775883,"LE GUICHET",,48.706327,2.191541,,,1,
StopArea:DUA8775884,"ORSAY VILLE",,48.69762,2.18207,,,1,
StopArea:DUA8775885,"BURES SUR YVETTE",,48.69713,2.163624,,,1,
StopArea:DUA8775886,"LA HACQUINIERE",,48.695264,2.151642,,,1,
StopArea:DUA8775887,"GIF SUR YVETTE",,48.697906,2.136917,,,1,
StopArea:DUA8775888,"COURCELLE SUR YVETTE",,48.700318,2.0987,,,1,
StopArea:DUA8775889,"SAINT-REMY LES CHEVREUSE",,48.703048,2.070242,,,1,
StopArea:DUA8700147,"AEROPORT CHARLES DE GAULLE  2 TGV",,49.00393,2.567044,,,1,
StopArea:DUA8727146,"AEROPORT CHARLES DE GAULLE 1",,49.010201,2.559727,,,1,
StopArea:DUA8727148,"PARC DES EXPOSITIONS",,48.973978,2.51397,,,1,
StopArea:DUA8727145,"VILLEPINTE",,48.962949,2.511969,,,1,
StopArea:DUA8727144,"SEVRAN BEAUDOTTES",,48.947213,2.5246,,,1,
StopArea:DUA8775873,"PARC DE SCEAUX",,48.769185,2.310955,,,1,
StopArea:DUA8775876,"FONTAINE MICHALON",,48.743004,2.296685,,,1,
StopArea:DUA8775877,"LES BACONNETS",,48.739468,2.288345,,,1,
StopArea:DUA8727151,"VILLEPARISIS MITRY LE NEUF",,48.953411,2.603203,,,1,
StopArea:DUA8727143,"VERT GALANT",,48.944643,2.566927,,,1,
StopArea:DUA8727142,"SEVRAN LIVRY",,48.93591,2.534807,,,1,
StopArea:DUA8741071,"Arquebuse",,49.004278,1.910742,,,1,
StopArea:DUA8741069,"Place du Vexin",,49.004758,1.906821,,,1,
StopArea:DUA8741085,"MAIRIE",,48.988042,1.808057,,,1,
StopArea:DUA8727112,"EPINAY VILLETANEUSE",,48.957999,2.32772,,,1,
StopArea:DUA8727117,"LA BARRE ORMESSON",,48.966668,2.317139,,,1,
StopArea:DUA8727602,"ENGHIEN LES BAINS",,48.972847,2.307006,,,1,
StopArea:DUA8727603,"CHAMP DE COURSES D'ENGHIEN",,48.980035,2.292198,,,1,
StopArea:DUA8727634,"DEUIL MONTMAGNY",,48.975706,2.338143,,,1,
StopArea:DUA8727636,"GROSLAY",,48.984656,2.354117,,,1,
StopArea:DUA8727638,"SARCELLES SAINT-BRICE",,48.995,2.368049,,,1,
StopArea:DUA8727639,"ECOUEN EZANVILLE",,49.023129,2.363177,,,1,
StopArea:DUA8727643,"DOMONT",,49.032776,2.33787,,,1,
StopArea:DUA8727648,"BOUFFEMONT MOISSELLES",,49.045229,2.32264,,,1,
StopArea:DUA8727649,"MONTSOULT MAFFLIERS",,49.066196,2.322189,,,1,
StopArea:DUA8727202,"VILLAINES",,49.079358,2.350648,,,1,
StopArea:DUA8727655,"BELLOY SAINT-MARTIN",,49.097985,2.361647,,,1,
StopArea:DUA8727656,"VIARMES",,49.116688,2.36826,,,1,
StopArea:DUA8727203,"SEUGY",,49.119159,2.39958,,,1,
StopArea:DUA8727657,"LUZARCHES",,49.117288,2.42072,,,1,
StopArea:DUA8727658,"ERMONT HALTE",,48.990429,2.263254,,,1,
StopArea:DUA8727659,"GROS NOYER SAINT-PRIX",,48.995634,2.258626,,,1,
StopArea:DUA8727660,"SAINT-LEU LA FORET",,49.015708,2.242403,,,1,
StopArea:DUA8727662,"VAUCELLES",,49.02215,2.230226,,,1,
StopArea:DUA8727663,"TAVERNY",,49.025372,2.221795,,,1,
StopArea:DUA8727664,"BESSANCOURT",,49.035888,2.210966,,,1,
StopArea:DUA8727665,"GARE DE FREPILLON",,49.04656,2.199002,,,1,
StopArea:DUA8727666,"GARE DE MERY SUR OISE",,49.057557,2.190655,,,1,
StopArea:DUA8727667,"MERIEL",,49.077618,2.205231,,,1,
StopArea:DUA8727653,"VALMONDOIS",,49.09158,2.202204,,,1,
StopArea:DUA8727652,"L'ISLE ADAM PARMAIN",,49.114285,2.209735,,,1,
StopArea:DUA8727651,"CHAMPAGNE SUR OISE",,49.135933,2.242184,,,1,
StopArea:DUA8727646,"PERSAN BEAUMONT",,49.147934,2.279066,,,1,
StopArea:DUA8727650,"PRESLES COURCELLES",,49.113634,2.287806,,,1,
StopArea:DUA8727675,"NOINTEL MOURS",,49.132611,2.280691,,,1,
StopArea:DUA8799063,"La Justice",,48.563341,2.495933,,,1,
StopArea:DUA8754512,"GUILLERVAL",,48.374525,2.059912,,,1,
StopArea:DUA8754511,"MONNERVILLE",,48.347872,2.03153,,,1,
StopArea:DUA8754309,"ANGERVILLE",,48.311296,2.003525,,,1,
StopArea:DUA8756867,"PLACE LOULOU GASTE",,48.886941,2.301022,,,1,
StopArea:DUA8798223,"PORTE D'ASNIERES",,48.890451,2.302914,,,1,
StopArea:DUA8756868,"TOCQUEVILLE",,48.887522,2.308497,,,1,
StopArea:DUA8756869,"PEREIRE SAUSSURE",,48.887743,2.309935,,,1,
StopArea:DUA8756870,"JOUFFROY TOCQUEVILLE",,48.885828,2.309077,,,1,
StopArea:DUA8756872,"AMPERE WAGRAM",,48.885252,2.303599,,,1,
StopArea:DUA8711634,"CHAILLY BOISSY LE CHATEL",,48.813942,3.152085,,,1,
StopArea:DUA8711635,"CHAUFFRY",,48.811286,3.174783,,,1,
StopArea:DUA8711636,"SAINT-SIMEON",,48.799931,3.20766,,,1,
StopArea:DUA8711637,"SAINT-REMY LA VANNE",,48.800154,3.246253,,,1,
StopArea:DUA8743091,"JOUY SUR MORIN CHAMPGOULIN",,48.79175,3.256277,,,1,
StopArea:DUA8743090,"JOUY SUR MORIN EUSTACHE",,48.798058,3.267396,,,1,
StopArea:DUA8743088,"JOUY SUR MORIN MONUMENT",,48.790679,3.274084,,,1,
StopArea:DUA8711639,"LA FERTE GAUCHER",,48.781479,3.298717,,,1,
StopArea:DUA8743081,"LA FERTE GAUCHER CENTRE",,48.782308,3.306971,,,1,
StopArea:DUA8727654,"AUVERS SUR OISE",,49.070614,2.174621,,,1,
StopArea:DUA8727645,"BRUYERES SUR OISE",,49.155138,2.3258,,,1,
StopArea:DUA8727644,"BORAN SUR OISE",,49.167127,2.362463,,,1,
StopArea:DUA8727641,"PRECY SUR OISE",,49.203248,2.376455,,,1,
StopArea:DUA8727640,"SAINT-LEU D'ESSERENT",,49.214066,2.417909,,,1,
StopArea:DUA8727614,"EPLUCHES",,49.054747,2.122265,,,1,
StopArea:DUA8727615,"PONT PETIT",,49.060589,2.130878,,,1,
StopArea:DUA8727616,"CHAPONVAL",,49.069526,2.142495,,,1,
StopPoint:DUA8727141,"AULNAY SOUS BOIS","",48.932114,2.495755,,,0,StopArea:DUA8727141
StopPoint:DUA8743179,"ROUGEMONT CHANTELOUP","",48.930934,2.51505,,,0,StopArea:DUA8743179
StopPoint:DUA8711389,"FREINVILLE SEVRAN","",48.92664,2.519104,,,0,StopArea:DUA8711389
StopPoint:DUA8711388,"L ABBAYE","",48.921926,2.516444,,,0,StopArea:DUA8711388
StopPoint:DUA8798871,"LYCEE HENRI SELLIER","",48.916097,2.515061,,,0,StopArea:DUA8798871
StopPoint:DUA8711386,"GARGAN","",48.908165,2.517025,,,0,StopArea:DUA8711386
StopPoint:DUA8711385,"LES PAVILLONS SOUS BOIS T4","",48.902444,2.511699,,,0,StopArea:DUA8711385
StopPoint:DUA8711387,"ALLEE DE LA TOUR RENDEZ VOUS","",48.897144,2.506408,,,0,StopArea:DUA8711387
StopPoint:DUA8711384,"LES COQUETIERS","",48.892505,2.499388,,,0,StopArea:DUA8711384
StopPoint:DUA8798870,"REMISE A JORELLE","",48.893095,2.487911,,,0,StopArea:DUA8798870
StopPoint:DUA8711340,"BONDY","",48.89403,2.480071,,,0,StopArea:DUA8711340
StopPoint:DUA8769729,"GARE D'EPINAY SUR SEINE","",48.95455,2.302326,,,0,StopArea:DUA8727114
StopPoint:DUA8769730,"GARE D'EPINAY VILLETANEUSE","",48.958994,2.328444,,,0,StopArea:DUA8769730
StopPoint:DUA8769731,"GARE DE VILLETANEUSE - UNIVERSITE","",48.959902,2.342255,,,0,StopArea:DUA59900
StopPoint:DUA8769732,"GARE DE PIERREFITTE STAINS","",48.960132,2.367257,,,0,StopArea:DUA8727116
StopPoint:DUA8769733,"GARE DE STAINS LA CERISAIE","",48.954614,2.392267,,,0,StopArea:DUA8769733
StopPoint:DUA8769734,"GARE DE DUGNY - LA COURNEUVE","",48.943613,2.411465,,,0,StopArea:DUA8769734
StopPoint:DUA8769735,"GARE DU BOURGET","",48.930511,2.423149,,,0,StopArea:DUA8727139
StopPoint:DUA8738400,"PARIS SAINT-LAZARE","",48.875442,2.324806,,,0,StopArea:DUA8738400
StopPoint:DUA8738111,"PONT CARDINET","",48.88822,2.313732,,,0,StopArea:DUA8738111
StopPoint:DUA8738112,"CLICHY LEVALLOIS","",48.897637,2.29742,,,0,StopArea:DUA8738112
StopPoint:DUA8738113,"ASNIERES","",48.905664,2.283573,,,0,StopArea:DUA8738113
StopPoint:DUA8738200,"BECON LES BRUYERES","",48.905763,2.269965,,,0,StopArea:DUA8738200
StopPoint:DUA8738630,"LES VALLEES","",48.913637,2.257326,,,0,StopArea:DUA8738630
StopPoint:DUA8738600,"LA GARENNE COLOMBES","",48.909633,2.239684,,,0,StopArea:DUA8738600
StopPoint:DUA8738631,"NANTERRE UNIVERSITE","",48.901746,2.215111,,,0,StopArea:DUA8738631
StopPoint:DUA8738640,"HOUILLES CARRIERES SUR SEINE","",48.920379,2.185353,,,0,StopArea:DUA8738640
StopPoint:DUA8738641,"SARTROUVILLE","",48.937736,2.157087,,,0,StopArea:DUA8738641
StopPoint:DUA8738642,"MAISONS LAFFITTE","",48.945796,2.144559,,,0,StopArea:DUA8738642
StopPoint:DUA8738165,"ACHERES VILLE","",48.970665,2.077732,,,0,StopArea:DUA8738165
StopPoint:DUA8738145,"CONFLANS FIN D'OISE","",48.991317,2.074013,,,0,StopArea:DUA8738145
StopPoint:DUA8733448,"NEUVILLE UNIVERSITE","",49.014134,2.078307,,,0,StopArea:DUA8733448
StopPoint:DUA8738190,"CERGY PREFECTURE","",49.036464,2.079535,,,0,StopArea:DUA8738190
StopPoint:DUA8738249,"CERGY SAINT-CHRISTOPHE","",49.049647,2.034294,,,0,StopArea:DUA8738249
StopPoint:DUA8738265,"CERGY LE HAUT","",49.047876,2.011,,,0,StopArea:DUA8738265
StopPoint:DUA8738220,"COURBEVOIE","",48.898119,2.247943,,,0,StopArea:DUA8738220
StopPoint:DUA8738221,"LA DEFENSE","",48.892187,2.237018,,,0,StopArea:DUA8738221
StopPoint:DUA8738238,"PUTEAUX","",48.883384,2.233692,,,0,StopArea:DUA8738238
StopPoint:DUA8738237,"SURESNES MONT VALERIEN","",48.871714,2.22103,,,0,StopArea:DUA8738237
StopPoint:DUA8738236,"LE VAL D'OR","",48.85642,2.216572,,,0,StopArea:DUA8738236
StopPoint:DUA8738235,"SAINT-CLOUD","",48.846103,2.217621,,,0,StopArea:DUA8738235
StopPoint:DUA8738225,"GARCHES MARNES LA COQUETTE","",48.838283,2.187111,,,0,StopArea:DUA8738225
StopPoint:DUA8738226,"VAUCRESSON","",48.836643,2.152697,,,0,StopArea:DUA8738226
StopPoint:DUA8738243,"LA CELLE SAINT-CLOUD","",48.84272,2.138125,,,0,StopArea:DUA8738243
StopPoint:DUA8738244,"BOUGIVAL","",48.854252,2.132132,,,0,StopArea:DUA8738244
StopPoint:DUA8738245,"LOUVECIENNES","",48.861215,2.123191,,,0,StopArea:DUA8738245
StopPoint:DUA8738246,"MARLY LE ROI","",48.871503,2.096548,,,0,StopArea:DUA8738246
StopPoint:DUA8738247,"L'ETANG LA VILLE","",48.868064,2.076719,,,0,StopArea:DUA8738247
StopPoint:DUA8738248,"SAINT-NOM LA BRETECHE FORET DE MARLY","",48.867792,2.050768,,,0,StopArea:DUA8738248
StopPoint:DUA8738234,"SEVRES VILLE D AVRAY","",48.827239,2.200721,,,0,StopArea:DUA8738234
StopPoint:DUA8738233,"CHAVILLE RIVE DROITE","",48.812572,2.18826,,,0,StopArea:DUA8738233
StopPoint:DUA8738288,"VIROFLAY RIVE DROITE","",48.805493,2.16852,,,0,StopArea:DUA8738288
StopPoint:DUA8738287,"MONTREUIL","",48.806377,2.1515,,,0,StopArea:DUA8738287
StopPoint:DUA8738286,"VERSAILLES RIVE DROITE","",48.809482,2.135087,,,0,StopArea:DUA8738286
StopPoint:DUA8738280,"SAINT-GERMAIN GRANDE CEINTURE","",48.903205,2.072971,,,0,StopArea:DUA8738280
StopPoint:DUA8736692,"SAINT-GERMAIN BEL AIR FOURQUEUX","",48.894608,2.069938,,,0,StopArea:DUA8736692
StopPoint:DUA8738281,"MAREIL MARLY","",48.880992,2.079178,,,0,StopArea:DUA8738281
StopPoint:DUA8739387,"NOISY LE ROI","",48.84136,2.061327,,,0,StopArea:DUA8739387
StopPoint:DUA8738657,"POISSY","",48.933265,2.041072,,,0,StopArea:DUA8738657
StopPoint:DUA8738605,"ACHERES GRAND CORMIER","",48.955402,2.093522,,,0,StopArea:DUA8738605
StopPoint:DUA8739300,"VERSAILLES CHANTIERS","",48.79528,2.13605,,,0,StopArea:DUA8739300
StopPoint:DUA8739322,"SAINT-CYR","",48.798708,2.071847,,,0,StopArea:DUA8739322
StopPoint:DUA8739384,"SAINT-QUENTIN EN YVELINES","",48.78739,2.044622,,,0,StopArea:DUA8739384
StopPoint:DUA8739383,"TRAPPES","",48.774803,2.006567,,,0,StopArea:DUA8739383
StopPoint:DUA8739325,"LA VERRIERE","",48.755389,1.943835,,,0,StopArea:DUA8739325
StopPoint:DUA8739327,"COIGNIERES","",48.743484,1.921037,,,0,StopArea:DUA8739327
StopPoint:DUA8739328,"LES ESSARTS LE ROI","",48.721916,1.890005,,,0,StopArea:DUA8739328
StopPoint:DUA8739329,"LE PERRAY","",48.693097,1.856592,,,0,StopArea:DUA8739329
StopPoint:DUA8739331,"RAMBOUILLET","",48.644222,1.832935,,,0,StopArea:DUA8739331
StopPoint:DUA8768600,"PARIS GARE DE LYON","",48.844266,2.373755,,,0,StopArea:DUA8768603
StopPoint:DUA8768200,"MELUN","",48.527243,2.65499,,,0,StopArea:DUA8768200
StopPoint:DUA8768220,"BOIS LE ROI","",48.475523,2.692033,,,0,StopArea:DUA8768220
StopPoint:DUA8768221,"FONTAINEBLEAU AVON","",48.416377,2.726662,,,0,StopArea:DUA8768221
StopPoint:DUA8768227,"MORET VENEUX LES SABLONS","",48.378598,2.799307,,,0,StopArea:DUA8768227
StopPoint:DUA8768229,"SAINT-MAMMES","",48.382358,2.815957,,,0,StopArea:DUA8768229
StopPoint:DUA8768230,"MONTEREAU","",48.379526,2.942523,,,0,StopArea:DUA8768230
StopPoint:DUA8768310,"VILLENEUVE LA GUYARD","",48.343269,3.069688,,,0,StopArea:DUA8768310
StopPoint:DUA8768312,"CHAMPIGNY SUR YONNE","",48.324052,3.13114,,,0,StopArea:DUA8768312
StopPoint:DUA8768313,"PONT SUR YONNE","",48.286391,3.201894,,,0,StopArea:DUA8768313
StopPoint:DUA8768300,"SENS","",48.198417,3.26732,,,0,StopArea:DUA8768300
StopPoint:DUA8768320,"ETIGNY VERON","",48.137611,3.289742,,,0,StopArea:DUA8768320
StopPoint:DUA8768321,"VILLENEUVE SUR YONNE","",48.085184,3.286257,,,0,StopArea:DUA8768321
StopPoint:DUA8768322,"SAINT-JULIEN DU SAULT","",48.026687,3.302565,,,0,StopArea:DUA8768322
StopPoint:DUA8768324,"JOIGNY","",47.97343,3.392865,,,0,StopArea:DUA8768324
StopPoint:DUA8768326,"LAROCHE MIGENNES","",47.961118,3.514336,,,0,StopArea:DUA8768326
StopPoint:DUA8768225,"THOMERY","",48.394308,2.764028,,,0,StopArea:DUA8768225
StopPoint:DUA8768410,"MONTIGNY SUR LOING","",48.336482,2.738002,,,0,StopArea:DUA8768410
StopPoint:DUA8768411,"BOURRON MARLOTTE GREZ","",48.332684,2.69248,,,0,StopArea:DUA8768411
StopPoint:DUA8768412,"NEMOURS SAINT-PIERRE","",48.267758,2.685647,,,0,StopArea:DUA8768412
StopPoint:DUA8768419,"BAGNEAUX SUR LOING","",48.22955,2.703936,,,0,StopArea:DUA8768419
StopPoint:DUA8768421,"SOUPPES","",48.180937,2.73625,,,0,StopArea:DUA8768421
StopPoint:DUA8768423,"DORDIVES","",48.147218,2.762728,,,0,StopArea:DUA8768423
StopPoint:DUA8768424,"FERRIERES FONTENAY","",48.100858,2.773714,,,0,StopArea:DUA8768424
StopPoint:DUA8768400,"MONTARGIS","",48.007032,2.743038,,,0,StopArea:DUA8768400
StopPoint:DUA8768182,"VILLENEUVE SAINT-GEORGES","",48.730117,2.446136,,,0,StopArea:DUA8768182
StopPoint:DUA8768210,"MONTGERON CROSNE","",48.708238,2.462282,,,0,StopArea:DUA8768210
StopPoint:DUA8768213,"BOUSSY SAINT-ANTOINE","",48.681017,2.533131,,,0,StopArea:DUA8768213
StopPoint:DUA8768214,"COMBS LA VILLE QUINCY","",48.667902,2.547548,,,0,StopArea:DUA8768214
StopPoint:DUA8768603,"PARIS GARE DE LYON","",48.843773,2.373916,,,0,StopArea:DUA8768603
StopPoint:DUA8768211,"YERRES","",48.706611,2.484245,,,0,StopArea:DUA8768211
StopPoint:DUA8768212,"BRUNOY","",48.699732,2.506078,,,0,StopArea:DUA8768212
StopPoint:DUA8768215,"LIEUSAINT MOISSY","",48.628376,2.569584,,,0,StopArea:DUA8768215
StopPoint:DUA8768218,"SAVIGNY LE TEMPLE NANDY","",48.595564,2.583948,,,0,StopArea:DUA8768218
StopPoint:DUA8768216,"CESSON","",48.564949,2.594552,,,0,StopArea:DUA8768216
StopPoint:DUA8768217,"LE MEE","",48.538775,2.625522,,,0,StopArea:DUA8768217
StopPoint:DUA8768240,"LIVRY SUR SEINE","",48.510265,2.678974,,,0,StopArea:DUA8768240
StopPoint:DUA8768241,"CHARTRETTES","",48.487076,2.695037,,,0,StopArea:DUA8768241
StopPoint:DUA8768242,"FONTAINE LE PORT","",48.487223,2.751154,,,0,StopArea:DUA8768242
StopPoint:DUA8768243,"HERICY","",48.442882,2.760927,,,0,StopArea:DUA8768243
StopPoint:DUA8768244,"VULAINES SUR SEINE SAMOREAU","",48.430971,2.753178,,,0,StopArea:DUA8768244
StopPoint:DUA8768245,"CHAMPAGNE SUR SEINE","",48.406806,2.799234,,,0,StopArea:DUA8768245
StopPoint:DUA8768246,"VERNOU SUR SEINE","",48.386771,2.842037,,,0,StopArea:DUA8768246
StopPoint:DUA8768247,"LA GRANDE PAROISSE","",48.378796,2.897202,,,0,StopArea:DUA8768247
StopPoint:DUA8760880,"CRETEIL POMPADOUR","",48.773318,2.436146,,,0,StopArea:DUA8760880
StopPoint:DUA8768115,"MAISONS ALFORT ALFORTVILLE","",48.802049,2.426482,,,0,StopArea:DUA8768115
StopPoint:DUA8738189,"CONFLANS SAINTE-HONORINE","",48.99663,2.097774,,,0,StopArea:DUA8738189
StopPoint:DUA8738148,"MAURECOURT","",48.987057,2.059788,,,0,StopArea:DUA8738148
StopPoint:DUA8738149,"ANDRESY","",48.974821,2.049083,,,0,StopArea:DUA8738149
StopPoint:DUA8738147,"CHANTELOUP LES VIGNES","",48.970367,2.027519,,,0,StopArea:DUA8738147
StopPoint:DUA8738180,"TRIEL SUR SEINE","",48.981072,2.005931,,,0,StopArea:DUA8738180
StopPoint:DUA8738181,"VAUX SUR SEINE","",49.007127,1.963552,,,0,StopArea:DUA8738181
StopPoint:DUA8738182,"THUN LE PARADIS","",49.0067,1.919237,,,0,StopArea:DUA8738182
StopPoint:DUA8738183,"MEULAN HARDRICOURT","",49.005763,1.901782,,,0,StopArea:DUA8738183
StopPoint:DUA8738155,"JUZIERS","",48.992241,1.845134,,,0,StopArea:DUA8738155
